,0,1
470,밥그릇,0.00018029002
471,통한,0.00018026137
472,진단,0.000179335
473,처,0.00017751197
474,가끔,0.000177341
475,런가,0.00017648516
476,뭔가,0.0001763575
477,이해,0.0001759058
478,현재,0.00017581254
479,수사권,0.00017540042
480,음,0.00017397726
481,북한,0.00017303364
482,키,0.00017256025
483,수십,0.00017210066
484,합의,0.00017190694
485,잡,0.00017167044
486,더욱,0.00017118131
487,최고,0.00017097474
488,각오,0.00017084184
489,우울증,0.00016991202
490,현직,0.00016964278
491,행동,0.00016949145
492,마구잡이,0.00016846259
493,대책,0.00016809089
494,레알,0.00016304429
495,오락,0.00016276672
496,스프레이,0.00016257529
497,등산로,0.00016196966
498,본보기,0.00016174938
499,남아,0.00016103587
500,등,0.00016032717
501,일반,0.00016022645
502,회사원,0.00016003333
503,무,0.00015941236
504,원한,0.00015780854
505,신림동,0.00015750086
506,신세,0.00015701148
507,계,0.00015659971
508,모독,0.00015647155
509,가야,0.00015510975
510,거기,0.00015434575
511,우연,0.00015354263
512,잣,0.00015291045
513,월세,0.00015256573
514,각종,0.0001523652
515,조약,0.00014735945
516,서현역,0.00014724469
517,무용지물,0.00014663914
518,하드,0.00014398538
519,클라스,0.00014347835
520,관종,0.00014273362
521,포기,0.00014205469
522,삼청교육대,0.0001420075
523,자살,0.00014078198
524,조사,0.00014022786
525,출동,0.00013875584
526,역량,0.00013791688
527,화가,0.0001358515
528,협박,0.00013554297
529,검찰,0.00013464836
530,고생,0.0001345554
531,연관,0.0001326659
532,의식,0.00013175917
533,젠,0.00013082712
534,충격,0.00013061367
535,흥미,0.00012983535
536,마냥,0.00012976666
537,주제,0.00012969127
538,기관총,0.00012962066
539,대요,0.00012932131
540,뻘,0.00012903452
541,풋,0.00012893554
542,점마,0.0001289327
543,호선,0.00012869354
544,육체노동,0.00012861453
545,네이버,0.00012824923
546,처발,0.00012791753
547,왤케,0.0001277724
548,고글,0.00012764984
549,정해,0.00012718707
550,능이,0.0001270765
551,존중,0.0001269711
552,앞,0.00012658518
553,지하철역,0.000126561
554,특고,0.00012626944
555,중형,0.00012608642
556,연예인,0.00012557842
557,정원,0.00012524269
558,추적,0.00012519787
559,왜놈,0.00012499744
560,증오,0.00012445259
561,아무나,0.00012415915
562,울,0.00012368419
563,두려움,0.00012276458
564,블베,0.0001223797
565,강제,0.00012212763
566,불만,0.00012084043
567,재산,0.00012009711
568,선생,0.000119330034
569,병원,0.0001185962
570,온갖,0.00011853959
571,결과,0.00011797101
572,정보,0.00011744654
573,징계,0.00011729266
574,더니,0.00011728171
575,칠,0.00011726119
576,중요성,0.00011723107
577,한편,0.00011722681
578,사람과,0.00011661464
579,형성,0.00011639934
580,고의,0.000116162155
581,진심,0.00011398287
582,사칭,0.0001134237
583,다가,0.000113168484
584,법적,0.00011311416
585,유행,0.00011298522
586,용서,0.00011165041
587,공격,0.00011001184
588,신상,0.000108905246
589,블,0.00010626717
590,뼈,0.000104671904
591,지인,0.00010266519
592,병자,0.00010033855
593,학생,0.0001000237
594,싸이코,9.9914636e-05
595,정신질환,9.973349e-05
596,조선,9.659476e-05
597,종신형,9.636049e-05
598,전과,9.471988e-05
599,모드,9.4565476e-05
600,적응,9.338377e-05
601,사리,9.297084e-05
602,합당,9.1432565e-05
603,철,9.0904156e-05
604,성욕,9.059832e-05
605,검사,8.804977e-05
606,망상,8.7897344e-05
607,종결,8.762294e-05
608,연합,8.734378e-05
609,이름,8.6893655e-05
610,계로,8.686765e-05
611,체크,8.5220556e-05
612,차,8.516214e-05
613,관심,8.472145e-05
614,절단,8.466762e-05
615,자비,8.462398e-05
616,경찰청장,8.461492e-05
617,만주,8.45773e-05
618,대판,8.457659e-05
619,무분별,8.4576466e-05
620,현실,8.456273e-05
621,고속도로,8.4558276e-05
622,타나,8.4522086e-05
623,과금,8.450924e-05
624,엘살바도르,8.448571e-05
625,배틀로얄,8.447965e-05
626,빼액,8.446721e-05
627,송,8.445518e-05
628,항시,8.438274e-05
629,족속,8.431835e-05
630,대대손손,8.4051506e-05
631,능력,8.3903484e-05
632,제도,8.3065235e-05
633,공개,8.213874e-05
634,천명,8.128569e-05
635,모방,8.0164384e-05
636,나소,8.0033344e-05
637,익명,7.972863e-05
638,확산,7.9058664e-05
639,잼버리,7.8702134e-05
640,흉내내,7.8176425e-05
641,학습,7.681763e-05
642,취급,7.588254e-05
643,토,7.586667e-05
644,싹,7.55563e-05
645,유통,7.515384e-05
646,전멸,7.345522e-05
647,각자,7.308277e-05
648,뒤,7.288468e-05
649,과학,7.2697614e-05
650,독도,7.2508155e-05
651,이외,7.1553055e-05
652,사욕,7.119888e-05
653,살수,7.107472e-05
654,주,7.074109e-05
655,한동훈,7.002248e-05
656,목적,6.916383e-05
657,옛날,6.826432e-05
658,종자,6.813962e-05
659,해커,6.778527e-05
660,몽둥이,6.678148e-05
661,질,6.56235e-05
662,매우,6.46183e-05
663,향,6.44663e-05
664,금방,6.437525e-05
665,만일,6.408965e-05
666,바보,6.372392e-05
667,평등,6.3561565e-05
668,지존파,6.345784e-05
669,무조건,6.1208346e-05
670,극단,6.116087e-05
671,조사해,6.0937724e-05
672,진행,6.040079e-05
673,디시,6.0313003e-05
674,통제,6.024414e-05
675,모름,5.9936752e-05
676,검거,5.958123e-05
677,너,5.9402984e-05
678,미수,5.9295005e-05
679,이기,5.877922e-05
680,뿌리,5.8532e-05
681,행,5.7919555e-05
682,자기,5.7573965e-05
683,만약,5.682098e-05
684,박,5.501132e-05
685,경우,5.4986638e-05
686,반드시,5.4948632e-05
687,강력,5.448933e-05
688,모임,5.4289263e-05
689,큰일,5.4287142e-05
690,본사,5.428407e-05
691,조준,5.4283744e-05
692,예약,5.4280623e-05
693,행성,5.4273314e-05
694,직장,5.4260217e-05
695,만용,5.424953e-05
696,특활비,5.424439e-05
697,여자도,5.4243374e-05
698,금천,5.4234773e-05
699,년안,5.421746e-05
700,쌔,5.414073e-05
701,타령,5.413235e-05
702,내재,5.358249e-05
703,당,5.2258703e-05
704,권리,5.2241852e-05
705,전교조,5.1965824e-05
706,연애,5.131343e-05
707,산책,5.10545e-05
708,실제,5.092264e-05
709,파면,5.0411167e-05
710,여중생,5.0313443e-05
711,전원,4.9911006e-05
712,전혀,4.9300474e-05
713,주변,4.8656588e-05
714,도생,4.859486e-05
715,경상도,4.8079608e-05
716,내부,4.75989e-05
717,장면,4.6813282e-05
718,개판,4.660077e-05
719,내용,4.6549678e-05
720,다수,4.6242618e-05
721,방송,4.6231435e-05
722,무기,4.6059657e-05
723,영화,4.318934e-05
724,일어나고,4.2970827e-05
725,준,4.28322e-05
726,술,4.2790223e-05
727,서버,4.2176187e-05
728,미성년,4.2141117e-05
729,환경,4.1310446e-05
730,방망이,4.1298495e-05
731,적용,4.092078e-05
732,이용,4.063521e-05
733,개돼지,4.03396e-05
734,공권력,4.0155468e-05
735,의심,3.8884387e-05
736,솜방망이,3.867284e-05
737,공무원,3.842685e-05
738,땅,3.792726e-05
739,특정,3.7634985e-05
740,흉기,3.7422058e-05
741,간첩,3.6907037e-05
742,벌금,3.6835783e-05
743,최근,3.6597932e-05
744,민생,3.6507256e-05
745,윤,3.636627e-05
746,죽음,3.5244015e-05
747,조직,3.5207006e-05
748,인성,3.5206038e-05
749,할아버지,3.5163368e-05
750,비틀,3.5156845e-05
751,기록,3.5155386e-05
752,홍어,3.5131605e-05
753,절,3.5036755e-05
754,부림,3.4885226e-05
755,박의,3.481918e-05
756,밖,3.4730878e-05
757,카페,3.46617e-05
758,리,3.457489e-05
759,형벌,3.4148095e-05
760,구분,3.309269e-05
761,공포,3.2334836e-05
762,인지,3.2310338e-05
763,일련,3.2015025e-05
764,검경,3.193094e-05
765,깜빵,3.1750405e-05
766,티비,3.174648e-05
767,선처,3.1690866e-05
768,동해,3.155734e-05
769,판매,3.1273878e-05
770,장래,3.0678224e-05
771,박탈,3.0677154e-05
772,영상,2.9554754e-05
773,명예,2.9404353e-05
774,실형,2.8774473e-05
775,조카,2.8538492e-05
776,판결,2.8304434e-05
777,경찰서,2.8147762e-05
778,개인정보,2.7179409e-05
779,양반,2.6929296e-05
780,일반인,2.6815955e-05
781,조장,2.6716629e-05
782,간다,2.669549e-05
783,신고,2.6598818e-05
784,업적,2.6476078e-05
785,엄벌,2.6466721e-05
786,공간,2.6058711e-05
787,린지,2.5964666e-05
788,범행,2.5756184e-05
789,해킹,2.5583098e-05
790,전과자,2.5525209e-05
791,사태,2.5158097e-05
792,싱가폴,2.513556e-05
793,잔,2.5099922e-05
794,책,2.4839557e-05
795,보더,2.4743682e-05
796,꿈,2.4450846e-05
797,피해망상,2.4396066e-05
798,사기,2.4258528e-05
799,스트레스,2.4200495e-05
800,심지어,2.4182636e-05
801,테러,2.4162346e-05
802,환자,2.3572731e-05
803,구조,2.3543402e-05
804,열,2.339875e-05
805,반성,2.335088e-05
806,울산,2.3278046e-05
807,층,2.3175173e-05
808,얘,2.3053437e-05
809,친구,2.267494e-05
810,믿음,2.2550461e-05
811,웃,2.2447286e-05
812,가짜,2.2368791e-05
813,무기형,2.223908e-05
814,상이,2.2198043e-05
815,줄때,2.1666723e-05
816,목발,2.166596e-05
817,시로,2.1665714e-05
818,돌댜가리,2.1665017e-05
819,조현아,2.1664946e-05
820,국개,2.1663793e-05
821,봣다,2.166357e-05
822,징조,2.1663534e-05
823,강매,2.166329e-05
824,똑똑,2.1663258e-05
825,일력,2.1663205e-05
826,모이,2.16631e-05
827,어쩌고,2.166277e-05
828,위배,2.1662694e-05
829,덱,2.1662549e-05
830,기강,2.1662463e-05
831,즙,2.1662454e-05
832,맥주,2.1662387e-05
833,실미도,2.1662107e-05
834,금보,2.1662092e-05
835,오거,2.1661985e-05
836,나오니,2.1661963e-05
837,돌아이,2.1661956e-05
838,반쪽,2.1661792e-05
839,진급,2.1661774e-05
840,인면수,2.1661575e-05
841,조율,2.1661508e-05
842,힐껄,2.1661474e-05
843,역병,2.1661348e-05
844,폐해,2.166131e-05
845,최대로,2.1661252e-05
846,염원,2.166104e-05
847,쓰지맙시,2.1660799e-05
848,이메일,2.1660795e-05
849,기운,2.1660766e-05
850,친왜파,2.1660398e-05
851,서위,2.166025e-05
852,아메리칸파이,2.165986e-05
853,설문조사,2.1659787e-05
854,조동아리,2.1659702e-05
855,격차,2.1659489e-05
856,자라,2.1659316e-05
857,재봉,2.1659242e-05
858,패듯,2.1659194e-05
859,맞짱,2.165894e-05
860,판단력,2.165893e-05
861,찌기,2.165887e-05
862,정당화,2.1658856e-05
863,체어,2.1658716e-05
864,대합실,2.1658689e-05
865,베놈,2.1658607e-05
866,폭로,2.1658501e-05
867,냄새,2.1658374e-05
868,병인,2.1658323e-05
869,나물,2.1658288e-05
870,경찰봉,2.165824e-05
871,검술,2.1658003e-05
872,희망사항,2.165795e-05
873,축소,2.1657734e-05
874,자작,2.1657575e-05
875,집안,2.1657424e-05
876,수해,2.165728e-05
877,아니메,2.165688e-05
878,교란,2.1656746e-05
879,나락가,2.165663e-05
880,겁쟁이,2.165658e-05
881,통로,2.1656422e-05
882,베넘,2.1656351e-05
883,홀로,2.1656302e-05
884,나타,2.1656218e-05
885,기차,2.1656158e-05
886,훼,2.1655884e-05
887,늬,2.1655738e-05
888,안방,2.1655736e-05
889,올해,2.1655453e-05
890,게재,2.1655424e-05
891,휘슬,2.1655414e-05
892,나잇,2.165539e-05
893,송두리째,2.1655265e-05
894,짤랐겠,2.1654929e-05
895,노멀,2.1654869e-05
896,분할,2.1654801e-05
897,일베충,2.1654763e-05
898,젱,2.1654632e-05
899,누굴위,2.1654518e-05
900,대련,2.1653866e-05
901,대장동,2.1653863e-05
902,탕,2.1653712e-05
903,스펙,2.165369e-05
904,복구,2.1653512e-05
905,블라보,2.1653168e-05
906,손꾸락,2.1653106e-05
907,표시,2.1653042e-05
908,처남,2.1652706e-05
909,층간소음,2.1652435e-05
910,동결,2.1652286e-05
911,통틀어,2.165197e-05
912,칼즐알,2.1651935e-05
913,핑크,2.1651911e-05
914,철부지,2.1651675e-05
915,고비,2.1651082e-05
916,베이,2.1650001e-05
917,업그레이드,2.1649905e-05
918,도작,2.1649876e-05
919,불가라,2.1649692e-05
920,하눜,2.164951e-05
921,비디오,2.1649152e-05
922,빠찡코,2.1649148e-05
923,로드,2.1648444e-05
924,나나라,2.1648439e-05
925,배상하,2.1648293e-05
926,비밀,2.1648275e-05
927,포졸,2.1646409e-05
928,동석,2.1645297e-05
929,패세,2.1644602e-05
930,게임제작자,2.1644491e-05
931,웃는걸,2.1640828e-05
932,후예,2.1639882e-05
933,돈듯,2.1639833e-05
934,학교,2.1514194e-05
935,사고방식,2.1190066e-05
936,기저,2.1171396e-05
937,지불,2.1043634e-05
938,익명성,2.0814887e-05
939,상윤,2.0688392e-05
940,남성혐오,2.0612122e-05
941,이빨,2.024274e-05
942,도,2.0192356e-05
943,불법,2.0123305e-05
944,수단,2.0086074e-05
945,자녀,1.9761326e-05
946,면죄부,1.965404e-05
947,부유,1.957425e-05
948,과일,1.9561214e-05
949,구매,1.9164554e-05
950,신미,1.9010477e-05
951,바끠,1.9010477e-05
952,얃,1.9010477e-05
953,감금,1.898965e-05
954,죄명,1.8868017e-05
955,욱기긴하,1.8744224e-05
956,옹호,1.8733195e-05
957,엄정,1.87309e-05
958,꼴값,1.8719542e-05
959,검열,1.8682073e-05
960,행태,1.852162e-05
961,이민,1.8478895e-05
962,한숨,1.8134535e-05
963,일본도,1.7991279e-05
964,블랙홀,1.7892371e-05
965,대립,1.783974e-05
966,참으로,1.782312e-05
967,자몽,1.7791688e-05
968,제작자,1.7780541e-05
969,명예훼손,1.7636487e-05
970,촌놈,1.7605344e-05
971,흡입,1.7604252e-05
972,설명,1.7512508e-05
973,미래세,1.746117e-05
974,사이버범죄,1.741808e-05
975,잔인,1.7363905e-05
976,원래,1.729262e-05
977,거래,1.7180375e-05
978,안듭니,1.7128314e-05
979,만듭시,1.7026676e-05
980,탐욕,1.6992357e-05
981,망국,1.694234e-05
982,법체계,1.6935679e-05
983,상대,1.6889473e-05
984,굴욕,1.6854428e-05
985,칼춤,1.6843991e-05
986,겨누,1.682117e-05
987,확충,1.6772186e-05
988,자랑,1.6684331e-05
989,은어,1.6639233e-05
990,참담,1.6638132e-05
991,거짓,1.6551807e-05
992,계산,1.644523e-05
993,최악,1.6424496e-05
994,박수,1.6400954e-05
995,머릿속,1.6389791e-05
996,작성,1.6380416e-05
997,환청,1.6329916e-05
998,합의금,1.6321941e-05
999,권총,1.6265401e-05
1000,구지,1.6257029e-05
1001,출신,1.618886e-05
1002,행각,1.6138167e-05
1003,병법,1.6113874e-05
1004,맘데,1.611029e-05
1005,비,1.6098322e-05
1006,방어,1.6075024e-05
1007,동원,1.6066626e-05
1008,한판,1.6039496e-05
1009,옥,1.5996164e-05
1010,모자이크,1.5883572e-05
1011,제휴,1.5778833e-05
1012,불심검문,1.5724841e-05
1013,법무부,1.5699805e-05
1014,음으로,1.5676771e-05
1015,난동,1.5578382e-05
1016,컨,1.5358488e-05
1017,유증,1.5319587e-05
1018,의원님,1.5205769e-05
1019,사과,1.5193474e-05
1020,약어,1.5180975e-05
1021,윤정,1.511544e-05
1022,지도,1.5026295e-05
1023,내야,1.5026064e-05
1024,부의,1.4965717e-05
1025,검색,1.49197695e-05
1026,인원,1.4914736e-05
1027,복지,1.4898981e-05
1028,인정,1.4877362e-05
1029,목,1.4821384e-05
1030,실시,1.4720964e-05
1031,언급,1.4515347e-05
1032,다인,1.4443552e-05
1033,관례,1.440493e-05
1034,핸드폰,1.4367454e-05
1035,고후,1.4350552e-05
1036,구두,1.4296168e-05
1037,주장,1.42314175e-05
1038,책임,1.4229078e-05
1039,역사,1.418539e-05
1040,계층,1.4184778e-05
1041,성범죄,1.402532e-05
1042,갑자기,1.40232905e-05
1043,침대,1.3995725e-05
1044,교환,1.3965406e-05
1045,쇼,1.3930928e-05
1046,사면,1.3889064e-05
1047,여친,1.3864139e-05
1048,방한,1.3849892e-05
1049,윤버리,1.3756767e-05
1050,애초,1.3731546e-05
1051,북중,1.3592788e-05
1052,벽,1.358774e-05
1053,폭행,1.3508041e-05
1054,원상회복,1.3492841e-05
1055,의,1.3416237e-05
1056,전면,1.3370236e-05
1057,밑,1.33686935e-05
1058,반항,1.3335404e-05
1059,시늉,1.3301496e-05
1060,발각,1.3300032e-05
1061,국정원,1.3292156e-05
1062,적대,1.328217e-05
1063,실탄,1.3265633e-05
1064,코고,1.3238377e-05
1065,스폰,1.3200318e-05
