,0,1
369,범인,0.00026614702
370,어디,0.0002656948
371,추방,0.00026401348
372,과학,0.00026145822
373,피해자,0.0002542929
374,심술,0.00025173082
375,구토,0.00025172465
376,돼지,0.00025172444
377,오십,0.00025169487
378,높이,0.0002516894
379,민증,0.0002516852
380,할복,0.0002515872
381,이오,0.0002515582
382,사단,0.00025154295
383,신도,0.0002514108
384,보호,0.00024626375
385,인천,0.00024600181
386,무조건,0.00024516
387,포기,0.00024155037
388,시절,0.00023975983
389,잉,0.00023641737
390,원금,0.00023342627
391,다시,0.00023302274
392,심의,0.00023092452
393,해도,0.00022758357
394,집행,0.00022699998
395,피,0.00022318143
396,절대,0.00020964032
397,동영상,0.00020958709
398,정당방위,0.00020910196
399,여성,0.00020889429
400,솜방망이,0.0002087664
401,구형,0.00020162865
402,조원,0.00019682267
403,시국,0.00019664268
404,마음,0.0001961516
405,능력,0.00019473542
406,바로,0.00019259029
407,단편,0.00019239628
408,교도소,0.00019212565
409,감방,0.00019210184
410,공간,0.00019155981
411,앵벌이,0.00019046385
412,눈,0.0001903889
413,확립,0.00018788486
414,하니,0.00018700809
415,무기징역,0.00018562218
416,증가,0.00018479247
417,목,0.00018314061
418,입,0.00018163928
419,사지,0.0001788778
420,북한,0.00017885331
421,출신성분,0.0001779234
422,폐지,0.00017730729
423,행인,0.0001766548
424,일이,0.00017451907
425,합당,0.00017313112
426,계단,0.00017270874
427,자신,0.0001719062
428,평생,0.00017146525
429,뻔,0.00016944425
430,과시,0.00016791197
431,체포,0.00016776568
432,대의,0.00016661287
433,깡패,0.00016490232
434,부활,0.00016405754
435,시발,0.00015717301
436,남성,0.00014776224
437,빨간색,0.00014406747
438,남자,0.00014283629
439,상공,0.00014190382
440,상인,0.00014065516
441,물건,0.00013897796
442,조씨,0.00013609989
443,장사,0.0001353239
444,조선족,0.00013366899
445,방법,0.0001329187
446,모자이크,0.00013054702
447,언어,0.00012719004
448,분명,0.00012636777
449,방치,0.00012576052
450,취약,0.00012396215
451,필요,0.00012361722
452,사항,0.00012346928
453,콩밥,0.00012232178
454,발전,0.00011890656
455,호신용품,0.000117739866
456,보이,0.00011687527
457,방식,0.00011652732
458,사형수,0.00011444206
459,초,0.00011415204
460,여부,0.00011351471
461,뇌,0.000112779126
462,손님,0.00011139648
463,지옥,0.00010974662
464,각종,0.00010886556
465,터,0.00010512236
466,로만,0.00010474779
467,수갑,0.000104509716
468,무엇,0.00010417453
469,차도,0.000103389175
470,조두순,0.00010247093
471,초기,0.000102330094
472,대해,0.000100890364
473,꼴통,0.00010058589
474,이득,9.881752e-05
475,하라,9.790505e-05
476,회사,9.562065e-05
477,족,9.426466e-05
478,부산,9.21522e-05
479,자유,9.191099e-05
480,돌려차기,9.180376e-05
481,잡부,9.06272e-05
482,돈대,9.062219e-05
483,현태,9.0617425e-05
484,어필,9.061462e-05
485,마냥,9.06128e-05
486,하여튼,9.061271e-05
487,은쥐,9.060884e-05
488,인적,9.060742e-05
489,키라,9.060692e-05
490,짤꼬,9.060671e-05
491,추궁,9.0605135e-05
492,저서,9.060133e-05
493,고수,9.06007e-05
494,비비고,9.059941e-05
495,니사,9.0597285e-05
496,모욕감,9.0596826e-05
497,넔,9.0596004e-05
498,검열,9.059563e-05
499,월,9.059527e-05
500,기자회견,9.059459e-05
501,쌘,9.05942e-05
502,무죄,9.0593225e-05
503,노을,9.059282e-05
504,교통사고,9.059241e-05
505,가스총,9.059173e-05
506,녀석,9.059085e-05
507,불판,9.059036e-05
508,취객,9.058869e-05
509,만두,9.058774e-05
510,기껏,9.058644e-05
511,간,9.058588e-05
512,천운,9.058458e-05
513,개역,9.058446e-05
514,감각,9.058308e-05
515,여러가지,9.0582835e-05
516,노름,9.058067e-05
517,매기,9.058029e-05
518,사탕,9.057974e-05
519,강탈,9.057932e-05
520,스시,9.0578906e-05
521,자비,9.0578294e-05
522,가다가,9.05771e-05
523,나왓으,9.057681e-05
524,퍼졋,9.0575726e-05
525,가관,9.057534e-05
526,자연,9.057534e-05
527,종보,9.057527e-05
528,꼬챙이,9.057461e-05
529,손톱,9.057442e-05
530,젖,9.057333e-05
531,조전,9.0572226e-05
532,남일,9.057148e-05
533,일련번호,9.057131e-05
534,건만,9.057116e-05
535,흙속,9.056936e-05
536,거사,9.05691e-05
537,급속,9.056818e-05
538,생겻다,9.056777e-05
539,정갱심,9.056737e-05
540,치사,9.05668e-05
541,저늠,9.056608e-05
542,초능력자,9.0564914e-05
543,일보,9.056411e-05
544,만세,9.05625e-05
545,날때,9.0560665e-05
546,고깃집,9.055933e-05
547,위급,9.0559326e-05
548,용의,9.055838e-05
549,널렸음,9.055767e-05
550,운동화,9.055229e-05
551,셨,9.055149e-05
552,덮어서,9.055125e-05
553,사촌,9.054835e-05
554,실명,9.054434e-05
555,자루,9.0540794e-05
556,탈불민,9.0536676e-05
557,장례,9.0506415e-05
558,로또번호,9.046532e-05
559,죄질,9.044227e-05
560,북조선,9.043637e-05
561,이그,9.040449e-05
562,준판새,9.011962e-05
563,객,8.920285e-05
564,교양,8.627562e-05
565,풍수,8.609381e-05
566,오냐,8.6085034e-05
567,빗속,8.587896e-05
568,여인,8.562796e-05
569,이익,8.540504e-05
570,혹시,8.518598e-05
571,함양,8.5021864e-05
572,충,8.49076e-05
573,철문,8.47303e-05
574,사회생활,8.446997e-05
575,철재,8.438036e-05
576,사실,8.430256e-05
577,좌빠알들,8.38902e-05
578,요망,8.388265e-05
579,식당가,8.348734e-05
580,능사,8.202986e-05
581,가출,8.199741e-05
582,영아,8.0594364e-05
583,초년,7.99022e-05
584,판단,7.912238e-05
585,버려진,7.89508e-05
586,고아,7.852673e-05
587,노출,7.818076e-05
588,페미,7.7690864e-05
589,잔,7.747155e-05
590,질서,7.61584e-05
591,로봇,7.614955e-05
592,대한,7.599265e-05
593,등뒤,7.4561336e-05
594,답시고,7.415043e-05
595,이름,7.241046e-05
596,어차피,7.232546e-05
597,박탈,7.224962e-05
598,벌이,7.21367e-05
599,기자,7.1278875e-05
600,잔혹,6.932288e-05
601,법부,6.811094e-05
602,곧,6.789751e-05
603,이태원,6.4701475e-05
604,율,6.417296e-05
605,장애인,6.397506e-05
606,면상,6.392712e-05
607,비록,6.334668e-05
608,차례,6.308377e-05
609,박스,6.152469e-05
610,대륙,6.07467e-05
611,모두,6.0485694e-05
612,전세계,5.972643e-05
613,증오범죄,5.9555758e-05
614,이제,5.725302e-05
615,즉,5.488843e-05
616,현지,5.483215e-05
617,술처,5.469529e-05
618,잉여인간,5.4345815e-05
619,특수,5.335199e-05
620,논리,5.2525782e-05
621,뜻,5.151091e-05
622,개판,5.0071067e-05
623,시비,5.0007737e-05
624,가해자,4.9733928e-05
625,투입,4.7370395e-05
626,부동산,4.6880115e-05
627,폭살,4.6276247e-05
628,피의자,4.571876e-05
629,드론,4.562039e-05
630,하련다,4.473003e-05
631,존엄,4.4677123e-05
632,불평,4.443879e-05
633,정신병,4.4329103e-05
634,녀,4.381532e-05
635,미안,4.3699034e-05
636,조금,4.3395554e-05
637,상해죄,4.3320917e-05
638,힌데,4.2779593e-05
639,때문,4.269932e-05
640,누구,4.1735464e-05
641,범좌,4.1037718e-05
642,창동역,4.1009247e-05
643,방향,4.0988903e-05
644,직원,4.0522034e-05
645,전쟁,4.0178515e-05
646,행사,4.0079227e-05
647,언론,4.0004114e-05
648,비상,3.997026e-05
649,거르는걸,3.988639e-05
650,발달,3.98429e-05
651,국가,3.968838e-05
652,빈라덴,3.958926e-05
653,도,3.9510378e-05
654,자세,3.926091e-05
655,선택,3.9212686e-05
656,관용,3.870609e-05
657,변호사,3.8607446e-05
658,법,3.836485e-05
659,이수정,3.8092483e-05
660,및,3.78005e-05
661,모조리,3.776073e-05
662,큰일,3.7713537e-05
663,타인,3.750598e-05
664,여기저기,3.7269427e-05
665,개검,3.7100377e-05
666,기술,3.6836715e-05
667,몽,3.6750545e-05
668,언론플레이,3.6658366e-05
669,수시,3.6487352e-05
670,이해해,3.638765e-05
671,국정,3.6351063e-05
672,팔이,3.628598e-05
673,반대,3.621601e-05
674,갱,3.6143585e-05
675,어렴다,3.599751e-05
676,개똥,3.553698e-05
677,사법부,3.5447832e-05
678,세계,3.5417786e-05
679,거리,3.5289522e-05
680,줄,3.5258236e-05
681,정치,3.5235753e-05
682,삼청교육대,3.5052588e-05
683,손해,3.4977118e-05
684,대안,3.4937977e-05
685,폭언,3.4892226e-05
686,해당,3.4888748e-05
687,자,3.486664e-05
688,달,3.483655e-05
689,이번,3.4703167e-05
690,전관예우,3.4653243e-05
691,존중,3.4562436e-05
692,매체,3.422381e-05
693,치,3.4168363e-05
694,괘,3.415426e-05
695,악마,3.4090775e-05
696,와중,3.408901e-05
697,법리,3.385462e-05
698,건물,3.372904e-05
699,방지,3.3666904e-05
700,형사,3.3616372e-05
701,경험,3.3493263e-05
702,주머니,3.349088e-05
703,첨,3.3419823e-05
704,어쩌,3.3238968e-05
705,명예회손,3.3234293e-05
706,민원,3.3210883e-05
707,기사도,3.3186887e-05
708,의중,3.315703e-05
709,보도지침,3.310461e-05
710,김건희,3.302869e-05
711,상해,3.3016506e-05
712,전체,3.3005017e-05
713,선,3.2923745e-05
714,징역,3.271236e-05
715,굳이,3.2694737e-05
716,일간베스트,3.2642038e-05
717,꽃뱀,3.253763e-05
718,지속,3.2493856e-05
719,여러,3.248199e-05
720,중국,3.2424676e-05
721,네이버,3.2395557e-05
722,만큼,3.233749e-05
723,조폭,3.224576e-05
724,제제,3.2204232e-05
725,내내,3.2180676e-05
726,내년,3.1988184e-05
727,저딴,3.1936062e-05
728,그게,3.1856158e-05
729,출퇴근길,3.1853884e-05
730,국적,3.1738084e-05
731,번,3.166786e-05
732,갈등,3.1519634e-05
733,욕,3.1469186e-05
734,대처,3.1426098e-05
735,처럼,3.1410167e-05
736,날,3.140834e-05
737,위태롭,3.1365213e-05
738,커터칼,3.1354895e-05
739,존엄성,3.124014e-05
740,주,3.1124906e-05
741,근거,3.1102532e-05
742,앞,3.105337e-05
743,유명,3.1033334e-05
744,혜택,3.098654e-05
745,조세,3.0970794e-05
746,규제,3.0854513e-05
747,행위,3.0766936e-05
748,언제,3.0706917e-05
749,바가지요금,3.0658422e-05
750,포함,3.0593903e-05
751,폐업,3.0477342e-05
752,봉투,3.0332352e-05
753,분석,3.0258187e-05
754,의견,3.020339e-05
755,참고,3.0188916e-05
756,연기,3.01795e-05
757,안이,3.007605e-05
758,엄해,2.998758e-05
759,폐,2.9887004e-05
760,이재명,2.9872072e-05
761,여,2.9849956e-05
762,개선,2.9796187e-05
763,힘,2.9789824e-05
764,혜,2.9727147e-05
765,비난,2.9678062e-05
766,명령,2.9596311e-05
767,방검복,2.9564135e-05
768,건가,2.9496812e-05
769,정상,2.9464845e-05
770,개미,2.943938e-05
771,양평,2.9421626e-05
772,자동,2.9411678e-05
773,수법,2.9396382e-05
774,대거,2.935139e-05
775,혜인,2.9336166e-05
776,임차,2.9294433e-05
777,펨코,2.9209132e-05
778,나발,2.917631e-05
779,고자,2.9172294e-05
780,곰팡이,2.916515e-05
781,유가족,2.9138771e-05
782,가격,2.9120689e-05
783,바가지,2.91185e-05
784,심정은,2.8970611e-05
785,바퀴벌레,2.8921304e-05
786,상훈,2.889408e-05
787,윗,2.889122e-05
788,지령,2.8889945e-05
789,홍대,2.8889344e-05
790,실질,2.8875447e-05
791,소탕,2.887418e-05
792,듯이,2.882148e-05
793,표현,2.8779568e-05
794,외모,2.8772178e-05
795,교수,2.8759887e-05
796,그거,2.8741624e-05
797,환자,2.8722698e-05
798,잔뜩,2.8687422e-05
799,영업,2.8676302e-05
800,위주,2.8531398e-05
801,젠더,2.8512914e-05
802,윤씨,2.851186e-05
803,도배,2.8511582e-05
804,중상,2.8487535e-05
805,재범,2.847572e-05
806,비판,2.8448867e-05
807,투자,2.8398059e-05
808,도망,2.8371061e-05
809,회장,2.832553e-05
810,예비,2.8278559e-05
811,산,2.8146016e-05
812,인기,2.8111528e-05
813,버세,2.8080836e-05
814,엉망,2.806805e-05
815,물리,2.804643e-05
816,가산,2.8003076e-05
817,고로,2.7958782e-05
818,정부,2.7893546e-05
819,가발,2.7834265e-05
820,김혜수,2.7833434e-05
821,김동현,2.7833434e-05
822,밈침놈,2.7823597e-05
823,자수,2.7766991e-05
824,작,2.7759072e-05
825,폐쇄,2.7579807e-05
826,신뢰,2.7550022e-05
827,강,2.7547852e-05
828,일확천금,2.7497386e-05
829,교도관,2.7417029e-05
830,얼간이,2.7415697e-05
831,상권,2.7378032e-05
832,연명,2.734848e-05
833,항아리,2.734848e-05
834,표시,2.7333168e-05
835,여친,2.728259e-05
836,한동훈,2.7255279e-05
837,폭,2.725423e-05
838,봉사,2.7248316e-05
839,덩그,2.7248225e-05
840,유튜버들,2.7240303e-05
841,고발,2.714603e-05
842,그룹,2.713508e-05
843,더러,2.713508e-05
844,김우중,2.713508e-05
845,거르는,2.7133503e-05
846,성함,2.7133503e-05
847,혈액형,2.7133503e-05
848,자존심,2.7119959e-05
849,장연,2.7114163e-05
850,노동자,2.7108117e-05
851,허언증,2.7104456e-05
852,새관종,2.7104456e-05
853,기사화,2.7095944e-05
854,영향,2.7086751e-05
855,한텐,2.7073154e-05
856,거래,2.7037268e-05
857,배상훈,2.7030752e-05
858,사전,2.701626e-05
859,울,2.7004493e-05
860,직장,2.6991294e-05
861,일자리,2.698075e-05
862,부디,2.6948039e-05
863,그름,2.688473e-05
864,헌화,2.6848133e-05
865,탈출,2.6840826e-05
866,촉구,2.6797985e-05
867,만원,2.6776508e-05
868,괴담,2.6771615e-05
869,조절,2.6738484e-05
870,코인,2.6729795e-05
871,집행유예,2.6717744e-05
872,지세,2.6696345e-05
873,내용,2.6671e-05
874,남국,2.6663734e-05
875,일벌,2.6637172e-05
876,사퇴,2.663604e-05
877,그대,2.6635968e-05
878,서고,2.6635915e-05
879,원외,2.6635904e-05
880,린네,2.6635904e-05
881,장래,2.6632959e-05
882,내야,2.6622996e-05
883,나은,2.6622372e-05
884,의혹,2.6608202e-05
885,껄,2.660564e-05
886,백수,2.655515e-05
887,수위,2.6544672e-05
888,행실,2.6535738e-05
889,장비,2.6528694e-05
890,게다가,2.6478718e-05
891,증상,2.6476342e-05
892,백만,2.6466823e-05
893,부정,2.6455937e-05
894,룸,2.6446762e-05
895,장,2.6434558e-05
896,나이,2.6421894e-05
897,완료,2.6419193e-05
898,사기죄,2.6419193e-05
899,주로,2.6412878e-05
900,신종,2.6412608e-05
901,식사,2.639914e-05
902,바퀴,2.6393704e-05
903,친척,2.638739e-05
904,해고,2.6386797e-05
905,주위,2.6331962e-05
906,디,2.6329431e-05
907,꼰대질,2.6323316e-05
908,의심,2.6276992e-05
909,천지인,2.6274745e-05
910,훠훠훠,2.6265452e-05
911,슈렉,2.6258203e-05
912,주작,2.6224767e-05
913,페미니스트,2.622473e-05
914,남성혐오,2.6222306e-05
915,팔다리,2.6193631e-05
916,찔럿다,2.6132893e-05
917,개차반,2.6105356e-05
918,궁,2.609477e-05
919,동선,2.6086802e-05
920,도덕,2.6080583e-05
921,행정,2.6076594e-05
922,탁상,2.6076412e-05
923,징계,2.6076412e-05
924,외국인,2.6075251e-05
925,색,2.6074778e-05
926,입시,2.60745e-05
927,틀니,2.60745e-05
928,재인,2.6071948e-05
929,결과물,2.6071775e-05
930,한참,2.6066566e-05
931,지란,2.6066566e-05
932,기업,2.6045243e-05
933,감금,2.600885e-05
934,애인,2.6004203e-05
935,자극,2.599809e-05
936,타이틀,2.599805e-05
937,몫,2.599195e-05
938,늠덜,2.5991105e-05
939,체벌,2.5981963e-05
940,마루타,2.596592e-05
941,의학,2.596592e-05
942,개탄,2.596369e-05
943,암살,2.5939815e-05
944,농락,2.5930925e-05
945,경찰차,2.5930925e-05
946,여유,2.5929496e-05
947,이준석,2.5923167e-05
948,기득권,2.592264e-05
949,탄광,2.5874993e-05
950,날씨,2.5855072e-05
951,로남불,2.5850932e-05
952,흥,2.584387e-05
953,특검,2.584387e-05
954,압색,2.584387e-05
955,관종짓,2.584358e-05
956,고속도로,2.5843345e-05
957,유기체,2.5833422e-05
958,사족,2.5833422e-05
959,출생지,2.5828725e-05
960,분탕질,2.5828544e-05
961,자기방어,2.5813295e-05
962,편견,2.5810174e-05
963,갈취,2.58033e-05
964,구세군,2.5801244e-05
965,현금,2.5801131e-05
966,깜빡,2.5801131e-05
967,냄비,2.579996e-05
968,희망이,2.5798476e-05
969,경태,2.579844e-05
970,구먼,2.5798001e-05
971,쳣,2.5787134e-05
972,미러,2.5786909e-05
973,젊은것,2.578687e-05
974,인근,2.5786594e-05
975,기대,2.5762329e-05
976,미션임파서블,2.5762216e-05
977,악용,2.5761809e-05
978,낫,2.576132e-05
979,선예,2.5761303e-05
980,통피,2.5761303e-05
981,나노,2.5760315e-05
982,망종,2.5760315e-05
983,세월,2.5759735e-05
984,걸또,2.575691e-05
985,몰상식,2.575691e-05
986,외로,2.575691e-05
987,제명,2.575075e-05
988,호로,2.5749265e-05
989,샥,2.5749265e-05
990,먼훗날,2.5749163e-05
991,딴사람,2.5746625e-05
992,트페,2.5746456e-05
993,테러,2.5729543e-05
994,창살,2.572334e-05
995,오천만,2.5719952e-05
996,뽀개,2.571993e-05
997,왜케,2.5710662e-05
998,대별,2.570185e-05
999,철학,2.570146e-05
1000,기밀,2.5700003e-05
1001,군사,2.5700003e-05
1002,국정원,2.5699177e-05
1003,끈,2.5668987e-05
1004,사탄,2.5662572e-05
1005,할배,2.564717e-05
1006,투척,2.5646998e-05
1007,타고,2.5630508e-05
1008,윤미향,2.562977e-05
1009,조현병,2.5627196e-05
1010,덕인,2.5621945e-05
1011,안달,2.560912e-05
1012,난장,2.559075e-05
1013,헤메,2.5590056e-05
1014,는가,2.5590056e-05
1015,오죽,2.5589317e-05
1016,물이,2.5587322e-05
1017,교육감,2.5580463e-05
1018,촉법소년,2.557478e-05
1019,바보,2.5572534e-05
1020,복숭아,2.5571688e-05
1021,밑밥,2.5571688e-05
1022,조해,2.5571688e-05
1023,유발,2.5571206e-05
1024,곤란,2.5571067e-05
1025,저열,2.5566962e-05
1026,정심,2.5564375e-05
1027,자놈,2.5558405e-05
1028,날수,2.5554018e-05
1029,깡그리,2.5553998e-05
1030,광주,2.5547144e-05
1031,할로,2.5546886e-05
1032,제주,2.5546886e-05
1033,인터넷,2.5540256e-05
1034,논문,2.5539757e-05
1035,교수대,2.552723e-05
1036,아비,2.5525465e-05
1037,출세,2.5523346e-05
1038,파리목숨,2.552317e-05
1039,성공,2.5523059e-05
1040,신념,2.552303e-05
1041,중이,2.5518511e-05
1042,주어,2.551295e-05
1043,무비,2.5511943e-05
1044,절반,2.5507163e-05
1045,수배,2.549836e-05
1046,멸종,2.549836e-05
1047,지명,2.549836e-05
1048,마다,2.5495367e-05
1049,쉴드,2.5495365e-05
1050,효과,2.5490472e-05
